o_sample
0.00444748
0.0114779
0.0159793
0.0240166
0.0311861
0.0399245
0.047908
0.0558642
0.0623723
0.0674139
0.070057
0.0700861
0.0669864
0.0606894
0.051143
0.0386343
0.0235973
0.0067373
-0.0110951
-0.0288765
-0.0455248
-0.0599355
-0.0710804
-0.0780824
-0.0802946
-0.0773598
-0.0692713
-0.0563882
-0.0394447
-0.0195232
0.00200462
0.0235588
0.0434439
0.0599879
0.0716576
0.0771873
0.0757062
0.0668316
0.0507393
0.0281964
0.000567441
-0.03025
-0.061907
-0.0917367
-0.116909
-0.134628
-0.14232
-0.137825
-0.119576
-0.086747
-0.0393629
0.0216571
0.0944957
0.176503
0.264312
0.354021
0.441407
0.52218
0.592245
0.647954
0.686348
0.705353
0.703928
0.682143
0.641189
0.583304
0.511633
0.430021
0.342757
0.254292
0.168923
0.0905044
0.0221717
-0.0338633
-0.0764661
-0.105643
-0.122531
-0.129282
-0.128871
-0.124839
-0.120982
-0.121001
-0.128147
-0.144911
-0.172731
-0.211788
-0.260894
-0.31749
-0.377736
-0.436725
-0.488808
-0.527971
-0.548293
-0.544429
-0.512078
-0.448411
-0.352438
-0.225252
-0.0701586
0.107347
0.299749
0.497842
0.691168
0.868621
1.01904
1.132
1.19835
1.21107
1.16556
1.06043
0.897248
0.681373
0.420728
0.127129
-0.18669
-0.504066
-0.810698
-1.08735
-1.32298
-1.49742
-1.60404
-1.63804
-1.5919
-1.46574
-1.26405
-0.995446
-0.672325
-0.310216
0.0730164
0.458122
0.825504
1.15629
1.43336
1.6423
1.7722
1.81627
1.7722
1.6423
1.43336
1.15629
0.825504
0.458122
0.0730164
-0.310216
-0.672325
-0.995446
-1.26405
-1.46574
-1.5919
-1.63804
-1.60404
-1.49395
-1.31576
-1.08084
-0.80316
-0.498526
-0.183585
0.125106
0.412015
0.663472
0.868373
1.01871
1.10991
1.14093
1.11418
1.03521
0.912211
0.755403
0.576295
0.386904
0.198979
0.0232589
-0.131156
-0.257311
-0.350738
-0.409611
-0.434718
-0.429254
-0.39845
-0.349071
-0.28882
-0.225692
-0.167322
-0.120375
-0.0900193
-0.0795277
-0.0900193
-0.120375
-0.167322
-0.225692
-0.28882
-0.349071
-0.39845
-0.429254
-0.434718
-0.409611
-0.350738
-0.257311
-0.131156
0.0232589
0.198979
