o_sample
0.00444748
0.0116726
0.0164628
0.0244804
0.0313824
0.0393581
0.0460716
0.0521357
0.0561629
0.0581661
0.0573543
0.0536882
0.0469031
0.0372074
0.0248521
0.0104147
-0.00541068
-0.0217213
-0.0375502
-0.0518587
-0.0636568
-0.0720408
-0.0762801
-0.0758727
-0.0705948
-0.0605272
-0.0460775
-0.0279604
-0.00717301
0.0150544
0.0373325
0.0581935
0.0761722
0.0899185
0.0982774
0.100373
0.0956887
0.0841148
0.0659802
0.0420576
0.0135577
-0.0179277
-0.0504825
-0.0819558
-0.110057
-0.132484
-0.147041
-0.151756
-0.145012
-0.12565
-0.0930712
-0.0473017
0.0109557
0.0803036
0.158656
0.243294
0.330942
0.417889
0.500136
0.573562
0.634123
0.678053
0.702082
0.703636
0.681026
0.633598
0.561848
0.467487
0.353443
0.223807
0.0836938
-0.0609461
-0.203596
-0.337473
-0.455875
-0.552551
-0.622073
-0.660182
-0.664083
-0.632693
-0.56679
-0.469068
-0.344069
-0.198027
-0.0385794
0.125618
0.285348
0.431348
0.554865
0.648199
0.70519
0.721664
0.695749
0.628062
0.521766
0.382448
0.217851
0.0374656
-0.148019
-0.327341
-0.489358
-0.623742
-0.72167
-0.776381
-0.783704
-0.742314
-0.653969
-0.523334
-0.35794
-0.167455
0.0364227
0.241394
0.434257
0.603345
0.736903
0.827403
0.866788
0.854867
0.787681
0.675209
0.520132
0.328909
0.116696
-0.103126
-0.316667
-0.510417
-0.672095
-0.791438
-0.860851
-0.875899
-0.835587
-0.742431
-0.602302
-0.424052
-0.218958
1.80871e-14
0.218958
0.424052
0.602302
0.742431
0.835587
0.875899
0.860851
0.791438
0.672095
0.510417
0.316667
0.103126
-0.116696
-0.328909
-0.520132
-0.678332
-0.793587
-0.858702
-0.869661
-0.825871
-0.730189
-0.588732
-0.410482
-0.206716
0.00971517
0.225195
0.426201
0.600152
0.736193
0.825871
0.863657
0.847281
0.777867
0.659853
0.500701
0.31043
0.100976
-0.114546
-0.322671
-0.510417
-0.66609
-0.780017
-0.845132
-0.857419
-0.816156
-0.723952
-0.586582
-0.412631
-0.212953
-4.39072e-14
0.212953
0.412631
0.586582
0.723952
0.816156
0.857419
0.845132
0.780017
0.66609
0.510417
0.322671
0.114546
-0.100976
-0.31043
-0.500701
-0.659853
-0.777867
-0.847281
-0.863657
-0.825871
-0.736193
-0.600152
-0.426201
-0.225195
-0.00971517
0.206716
0.410482
0.588732
0.730189
0.825871
0.869661
0.858702
0.793587
0.678332
0.520132
0.328909
0.116696
-0.103126
-0.316667
-0.510417
-0.672095
-0.791438
-0.860851
-0.875899
-0.835587
-0.742431
-0.602302
-0.424052
-0.218958
-1.14654e-13
0.218958
0.424052
0.602302
0.742431
0.835587
0.875899
0.860851
0.791438
0.672095
0.510417
0.316667
0.103126
-0.116696
-0.328909
-0.520132
-0.678332
-0.793587
-0.858702
-0.869661
-0.825871
-0.730189
-0.588732
-0.410482
-0.206716
0.00971517
0.225195
0.426201
0.600152
0.736193
0.825871
0.863657
0.847281
0.777867
0.659853
0.500701
0.31043
0.100976
-0.114546
-0.322671
-0.510417
-0.66609
-0.780017
-0.845132
-0.857419
-0.816156
-0.723952
-0.586582
-0.412631
-0.212953
-1.72682e-13
0.212953
0.412631
0.586582
0.723952
0.816156
0.857419
0.845132
0.780017
0.66609
0.510417
0.322671
0.114546
-0.100976
-0.31043
-0.500701
-0.659853
-0.777867
-0.847281
-0.863657
-0.825871
-0.736193
-0.600152
-0.426201
-0.225195
-0.00971517
0.206716
0.410482
0.588732
0.730189
0.825871
0.869661
0.858702
0.793587
0.678332
0.520132
0.328909
0.116696
-0.103126
-0.316667
-0.510417
-0.672095
-0.791438
-0.860851
-0.875899
-0.835587
-0.742431
-0.602302
-0.424052
-0.218958
-2.44182e-13
0.218958
0.424052
0.602302
0.742431
0.835587
0.875899
0.860851
0.791438
0.672095
0.510417
0.316667
0.103126
-0.116696
-0.328909
-0.520132
-0.678332
-0.793587
-0.858702
-0.869661
-0.825871
-0.730189
-0.588732
-0.410482
-0.206716
0.00971517
0.225195
0.426201
0.600152
0.736193
0.825871
0.863657
0.847281
0.777867
0.659853
0.500701
0.31043
0.100976
-0.114546
-0.322671
-0.510417
-0.66609
-0.780017
-0.845132
-0.857419
-0.816156
-0.723952
-0.586582
-0.412631
-0.212953
-1.52483e-13
0.212953
0.412631
0.586582
0.723952
0.816156
0.857419
0.845132
0.780017
0.66609
0.510417
0.322671
0.114546
-0.100976
-0.31043
-0.500701
-0.659853
-0.777867
-0.847281
-0.863657
-0.825871
-0.736193
-0.600152
-0.426201
-0.225195
-0.00971517
0.206716
0.410482
0.588732
0.730189
0.825871
0.869661
0.858702
0.793587
0.678332
0.520132
0.328909
0.116696
-0.103126
-0.316667
-0.510417
-0.672095
-0.791438
-0.860851
-0.875899
-0.835587
-0.742431
-0.602302
-0.424052
-0.218958
1.06588e-13
0.218958
0.424052
0.602302
0.742431
0.835587
0.875899
0.860851
0.791438
0.672095
0.510417
0.316667
0.103126
-0.116696
-0.328909
-0.520132
-0.678332
-0.793587
-0.858702
-0.869661
-0.825871
-0.730189
-0.588732
-0.410482
-0.206716
0.00971517
0.225195
0.426201
0.600152
0.736193
0.825871
0.863657
0.847281
0.777867
0.659853
0.500701
0.31043
0.100976
-0.114546
-0.322671
-0.510417
-0.66609
-0.780017
-0.845132
-0.857419
-0.816156
-0.723952
-0.586582
-0.412631
-0.212953
4.12075e-13
0.212953
0.412631
0.586582
0.723952
0.816156
0.857419
0.845132
0.780017
0.66609
0.510417
0.322671
0.114546
-0.100976
-0.31043
-0.500701
-0.659853
-0.777867
-0.847281
-0.863657
-0.825871
-0.736193
-0.600152
-0.426201
-0.225195
-0.00971517
