o_sample
0.00444748
0.0112629
0.0153795
0.023215
0.0302721
0.0392163
0.0477467
0.0567469
0.06484
0.0720847
0.0775435
0.0809748
0.0817639
0.0796986
0.0745223
0.0662781
0.055122
0.0414711
0.0258956
0.00917376
-0.0077993
-0.0240238
-0.0384758
-0.050168
-0.0582245
-0.061945
-0.0608801
-0.0548723
-0.0441001
-0.029094
-0.0107245
0.00982791
0.0311189
0.0515381
0.0693929
0.0830216
0.0909212
0.0918615
0.0849956
0.0699531
0.0469234
0.016681
-0.019398
-0.0593715
-0.100794
-0.140835
-0.176414
-0.204358
-0.221596
-0.225339
-0.213274
-0.183723
-0.135788
-0.0694601
0.0143164
0.113639
0.225689
0.34683
0.472754
0.59867
0.719527
0.830262
0.92606
1.0026
1.0563
1.08451
1.08564
1.05933
1.0064
0.9289
0.830001
0.71383
0.585278
0.449761
0.312948
0.180474
0.0576399
-0.0508422
-0.141092
-0.210266
-0.256694
-0.279959
-0.280905
-0.261599
-0.225203
-0.175799
-0.118171
-0.0575521
0.000666929
0.0512252
0.0892605
0.110589
0.11192
0.0910409
0.0469455
-0.0200944
-0.108529
-0.215574
-0.337333
-0.468956
-0.604848
-0.738907
-0.864806
-0.97623
-1.06721
-1.13228
-1.16688
-1.16732
-1.13125
-1.05739
-0.946117
-0.798705
-0.618455
-0.408891
-0.176174
0.0748459
0.3352
0.600416
0.858253
1.10759
1.33623
1.53423
1.69905
1.82521
1.90822
1.94482
1.93303
1.87226
1.76338
1.60864
1.41167
1.17737
0.911745
0.621759
0.31511
-1.81053E-14
-0.31511
-0.621759
-0.911745
-1.17737
-1.41167
-1.60864
-1.76338
-1.87226
-1.93303
-1.94482
-1.90822
-1.82521
-1.69905
-1.53423
-1.33623
-1.1114
-0.866712
-0.609523
-0.347355
-0.0876412
0.162504
0.396504
0.608522
0.793619
0.9479
1.0686
1.15415
1.20417
1.21948
1.20196
1.15455
1.08099
0.985751
0.873796
0.750396
0.620919
0.490625
0.36447
0.246922
0.141806
0.0521734
-0.0197984
-0.0728639
-0.106735
-0.122064
-0.120397
-0.104076
-0.0761315
-0.0401277
-7.56166E-15
0.0401277
0.0761315
0.104076
0.120397
0.122064
0.106735
0.0728639
0.0197984
-0.0521734
-0.141806
-0.246922
-0.36447
-0.490625
-0.620919
-0.750396
-0.873796
-0.985751
-1.08099
-1.15455
-1.20196
-1.21948
-1.20417
-1.15415
-1.0686
-0.9479
-0.793619
-0.608522
-0.396504
-0.162504
0.0876412
0.347355
0.609523
0.866712
1.1114
1.33623
1.53423
1.69905
1.82521
1.90822
1.94482
1.93303
1.87226
1.76338
1.60864
1.41167
1.17737
0.911745
0.621759
0.31511
1.61706E-13
-0.31511
-0.621759
-0.911745
-1.17737
-1.41167
-1.60864
-1.76338
-1.87226
-1.93303
-1.94482
-1.90822
-1.82521
-1.69905
-1.53423
-1.33623
-1.1114
-0.866712
-0.609523
-0.347355
-0.0876412
0.162504
0.396504
0.608522
0.793619
0.9479
1.0686
1.15415
1.20417
1.21948
1.20196
1.15455
1.08099
0.985751
0.873796
0.750396
0.620919
0.490625
0.36447
0.246922
0.141806
0.0521734
-0.0197984
-0.0728639
-0.106735
-0.122064
-0.120397
-0.104076
-0.0761315
-0.0401277
-3.60129E-14
0.0401277
0.0761315
0.104076
0.120397
0.122064
0.106735
0.0728639
0.0197984
-0.0521734
-0.141806
-0.246922
-0.36447
-0.490625
-0.620919
-0.750396
-0.873796
-0.985751
-1.08099
-1.15455
-1.20196
-1.21948
-1.20417
-1.15415
-1.0686
-0.9479
-0.793619
-0.608522
-0.396504
-0.162504
0.0876412
0.347355
0.609523
0.866712
1.1114
1.33623
1.53423
1.69905
1.82521
1.90822
1.94482
1.93303
1.87226
1.76338
1.60864
1.41167
1.17737
0.911745
0.621759
0.31511
3.55494E-13
-0.31511
-0.621759
-0.911745
-1.17737
-1.41167
-1.60864
-1.76338
-1.87226
-1.93303
-1.94482
-1.90822
-1.82521
-1.69905
-1.53423
-1.33623
-1.1114
-0.866712
-0.609523
-0.347355
-0.0876412
0.162504
0.396504
0.608522
0.793619
0.9479
1.0686
1.15415
1.20417
1.21948
1.20196
1.15455
1.08099
0.985751
0.873796
0.750396
0.620919
0.490625
0.36447
0.246922
0.141806
0.0521734
-0.0197984
-0.0728639
-0.106735
-0.122064
-0.120397
-0.104076
-0.0761315
-0.0401277
-5.96693E-14
0.0401277
0.0761315
0.104076
0.120397
0.122064
0.106735
0.0728639
0.0197984
-0.0521734
-0.141806
-0.246922
-0.36447
-0.490625
-0.620919
-0.750396
-0.873796
-0.985751
-1.08099
-1.15455
-1.20196
-1.21948
-1.20417
-1.15415
-1.0686
-0.9479
-0.793619
-0.608522
-0.396504
-0.162504
0.0876412
0.347355
0.609523
0.866712
1.1114
1.33623
1.53423
1.69905
1.82521
1.90822
1.94482
1.93303
1.87226
1.76338
1.60864
1.41167
1.17737
0.911745
0.621759
0.31511
-1.45888E-13
-0.31511
-0.621759
-0.911745
-1.17737
-1.41167
-1.60864
-1.76338
-1.87226
-1.93303
-1.94482
-1.90822
-1.82521
-1.69905
-1.53423
-1.33623
-1.1114
-0.866712
-0.609523
-0.347355
-0.0876412
0.162504
0.396504
0.608522
0.793619
0.9479
1.0686
1.15415
1.20417
1.21948
1.20196
1.15455
1.08099
0.985751
0.873796
0.750396
0.620919
0.490625
0.36447
0.246922
0.141806
0.0521734
-0.0197984
-0.0728639
-0.106735
-0.122064
-0.120397
-0.104076
-0.0761315
-0.0401277
7.27716E-14
0.0401277
0.0761315
0.104076
0.120397
0.122064
0.106735
0.0728639
0.0197984
-0.0521734
-0.141806
-0.246922
-0.36447
-0.490625
-0.620919
-0.750396
-0.873796
-0.985751
-1.08099
-1.15455
-1.20196
-1.21948
-1.20417
-1.15415
-1.0686
-0.9479
